observation_id,base_coffee_material_id,roast_batch_id,analytical_batch_id,replicate_id,source_publication_id,data_lineage_id,laboratory_id,analyte,value_as_published,unit_as_published,mass_basis_as_published,uncertainty_value_as_published,uncertainty_type,number_of_analytical_replicates,target_semantics,measurement_provenance,canonical_value,canonical_unit,canonical_uncertainty,conversion_rule_id,conversion_inputs,conversion_status,rights_usable,duplicate_status,roasted_unextracted,analytical_method,source_locator,primary_prediction_label_eligible,exclusion_reason,validation_group_id,duplicate,canonical_basis,conversion_supported
viencz-tri-BRS3213,viencz_brs3213,viencz_brs3213_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,0.72,g/100 g,dry roasted coffee,0.0,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,7.199999999999999,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 2,true,,vg_004,false,dry roasted coffee,true
viencz-tri-BRS3220,viencz_brs3220,viencz_brs3220_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,0.85,g/100 g,dry roasted coffee,0.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.5,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 2,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R1,viencz_r1,viencz_r1_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.97,g/100 g,dry roasted coffee,.04,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.7,mg/g dry roasted coffee,0.4,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R10,viencz_r10,viencz_r10_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.92,g/100 g,dry roasted coffee,.00,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.200000000000001,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R11,viencz_r11,viencz_r11_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.97,g/100 g,dry roasted coffee,.00,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.7,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R12,viencz_r12,viencz_r12_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.98,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.8,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R13,viencz_r13,viencz_r13_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.94,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.399999999999999,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R14,viencz_r14,viencz_r14_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.05,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.5,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R15,viencz_r15,viencz_r15_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.97,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.7,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R16,viencz_r16,viencz_r16_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.85,g/100 g,dry roasted coffee,.03,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.5,mg/g dry roasted coffee,0.3,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R17,viencz_r17,viencz_r17_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.96,g/100 g,dry roasted coffee,.00,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.6,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R18,viencz_r18,viencz_r18_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.96,g/100 g,dry roasted coffee,.03,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.6,mg/g dry roasted coffee,0.3,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R19,viencz_r19,viencz_r19_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.02,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.2,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R2,viencz_r2,viencz_r2_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.06,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.600000000000001,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R20,viencz_r20,viencz_r20_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.96,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.6,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R21,viencz_r21,viencz_r21_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.92,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.200000000000001,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R22,viencz_r22,viencz_r22_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.89,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.9,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R23,viencz_r23,viencz_r23_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.98,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.8,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R24,viencz_r24,viencz_r24_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.78,g/100 g,dry roasted coffee,.03,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,7.800000000000001,mg/g dry roasted coffee,0.3,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R25,viencz_r25,viencz_r25_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.93,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.3,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R26,viencz_r26,viencz_r26_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.02,g/100 g,dry roasted coffee,.00,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.2,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R27,viencz_r27,viencz_r27_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.00,g/100 g,dry roasted coffee,.03,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.0,mg/g dry roasted coffee,0.3,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R28,viencz_r28,viencz_r28_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.01,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.1,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R29,viencz_r29,viencz_r29_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.86,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.6,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R3,viencz_r3,viencz_r3_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.06,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.600000000000001,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R30,viencz_r30,viencz_r30_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.93,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.3,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R31,viencz_r31,viencz_r31_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.94,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.399999999999999,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R32,viencz_r32,viencz_r32_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.84,g/100 g,dry roasted coffee,.00,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.4,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R33,viencz_r33,viencz_r33_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.05,g/100 g,dry roasted coffee,.16,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.5,mg/g dry roasted coffee,1.6,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R34,viencz_r34,viencz_r34_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.02,g/100 g,dry roasted coffee,.04,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.2,mg/g dry roasted coffee,0.4,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R35,viencz_r35,viencz_r35_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.96,g/100 g,dry roasted coffee,.03,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.6,mg/g dry roasted coffee,0.3,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R36,viencz_r36,viencz_r36_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.94,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.399999999999999,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R37,viencz_r37,viencz_r37_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.74,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,7.4,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R38,viencz_r38,viencz_r38_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.78,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,7.800000000000001,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R39,viencz_r39,viencz_r39_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.85,g/100 g,dry roasted coffee,.04,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.5,mg/g dry roasted coffee,0.4,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R4,viencz_r4,viencz_r4_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.97,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.7,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R40,viencz_r40,viencz_r40_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.89,g/100 g,dry roasted coffee,.05,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.9,mg/g dry roasted coffee,0.5,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R41,viencz_r41,viencz_r41_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.99,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.9,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R42,viencz_r42,viencz_r42_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.01,g/100 g,dry roasted coffee,.04,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.1,mg/g dry roasted coffee,0.4,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R43,viencz_r43,viencz_r43_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.86,g/100 g,dry roasted coffee,.03,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.6,mg/g dry roasted coffee,0.3,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R44,viencz_r44,viencz_r44_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.00,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.0,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R45,viencz_r45,viencz_r45_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.99,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.9,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R46,viencz_r46,viencz_r46_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.03,g/100 g,dry roasted coffee,.05,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.3,mg/g dry roasted coffee,0.5,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R47,viencz_r47,viencz_r47_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.15,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,11.5,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R48,viencz_r48,viencz_r48_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.86,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.6,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R49,viencz_r49,viencz_r49_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.03,g/100 g,dry roasted coffee,.02,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.3,mg/g dry roasted coffee,0.2,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R5,viencz_r5,viencz_r5_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.99,g/100 g,dry roasted coffee,.00,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,9.9,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R50,viencz_r50,viencz_r50_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.84,g/100 g,dry roasted coffee,.00,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.4,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R51,viencz_r51,viencz_r51_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.80,g/100 g,dry roasted coffee,.05,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.0,mg/g dry roasted coffee,0.5,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R52,viencz_r52,viencz_r52_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.79,g/100 g,dry roasted coffee,.05,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,7.9,mg/g dry roasted coffee,0.5,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R53,viencz_r53,viencz_r53_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,1.01,g/100 g,dry roasted coffee,.04,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,10.1,mg/g dry roasted coffee,0.4,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R54,viencz_r54,viencz_r54_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.88,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.8,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R55,viencz_r55,viencz_r55_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.84,g/100 g,dry roasted coffee,.00,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.4,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R56,viencz_r56,viencz_r56_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.78,g/100 g,dry roasted coffee,.03,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,7.800000000000001,mg/g dry roasted coffee,0.3,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R57,viencz_r57,viencz_r57_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.79,g/100 g,dry roasted coffee,.00,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,7.9,mg/g dry roasted coffee,0.0,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
viencz-tri-R6,viencz_r6,viencz_r6_medium,viencz2023,,viencz2023,viencz2023_tables1_2,lab_uel_benassi,trigonelline,.89,g/100 g,dry roasted coffee,.01,SD,4,TOTAL_ROASTED_CONTENT,DIRECT_ROASTED_MATERIAL_ASSAY,8.9,mg/g dry roasted coffee,0.1,exact_g/100_g,exact factor; source explicit dry basis,SUPPORTED_EXACT,true,UNIQUE,true,HPLC-DAD,Table 1,true,,vg_004,false,dry roasted coffee,true
